URL,F1A,F1B,F2A,F2B,A1.1,A1.2,I1,I2,I3,R1.1,R1.2,R1.3,duration (s)
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/easyprot/easyprot.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,1.9
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/transnap/transnap.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.07
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/wosstopic/wosstopic.bioschemas.jsonld,2,0,1,2,2,2,1,2,2,2,2,2,1.93
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/deep-kcr/deep-kcr.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,1.87
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/sam2tsv/sam2tsv.bioschemas.jsonld,2,0,1,1,2,2,1,1,2,2,2,1,1.92
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/irsvpred/irsvpred.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,1.91
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/qresfep/qresfep.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,1.93
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/isotools/isotools.bioschemas.jsonld,2,0,1,1,2,2,1,1,2,2,2,1,1.89
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/tximeta/tximeta.bioschemas.jsonld,2,0,1,2,2,2,1,2,2,2,0,2,1.88
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/filterdca/filterdca.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.09
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/snpsnap/snpsnap.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.04
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/biosvd/biosvd.bioschemas.jsonld,2,1,1,1,2,2,1,1,2,2,0,1,1.88
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/marspred/marspred.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,2.01
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/samblaster/samblaster.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,1.87
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/pgsea/pgsea.bioschemas.jsonld,2,1,1,1,2,2,1,1,2,2,0,1,1.89
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/wgddetector/wgddetector.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,1.87
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/finefdr/finefdr.bioschemas.jsonld,2,1,1,2,2,2,1,2,2,2,0,2,1.97
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/gfd-net/gfd-net.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,1.85
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/kmetashot/kmetashot.bioschemas.jsonld,2,0,1,2,2,2,1,2,2,2,2,2,1.92
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/psamm/psamm.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,1.84
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/fastcore/fastcore.bioschemas.jsonld,2,1,1,2,2,2,1,2,2,2,0,2,1.93
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/scmtd/scmtd.bioschemas.jsonld,2,1,1,2,2,2,1,2,2,2,0,2,1.96
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/baycann/baycann.bioschemas.jsonld,2,1,1,2,2,2,1,2,2,2,0,2,1.86
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/hybpiper/hybpiper.bioschemas.jsonld,2,0,1,2,2,2,1,2,2,2,0,2,1.92
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/brhd/brhd.bioschemas.jsonld,2,1,1,2,2,2,1,2,2,2,0,2,2.15
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/mir2go/mir2go.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,1.94
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/pseudocap/pseudocap.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.05
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/ltrtype/ltrtype.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,1.94
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/gcng/gcng.bioschemas.jsonld,2,0,1,2,2,0,1,2,2,0,0,2,1.96
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/cirpred/cirpred.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,2.03
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/exve/exve.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,2.15
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/aspli/aspli.bioschemas.jsonld,2,1,1,1,2,2,1,1,2,2,0,1,2.08
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/uctcrdb/uctcrdb.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.21
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/trap-seq/trap-seq.bioschemas.jsonld,2,0,1,2,2,2,1,2,2,2,0,2,2.02
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/diversityimageinspector/diversityimageinspector.bioschemas.jsonld,2,0,1,2,2,2,1,2,2,2,2,2,2.18
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/ultrasound-framerate-finder/ultrasound-framerate-finder.bioschemas.jsonld,2,0,1,1,2,0,1,1,0,0,0,1,2.16
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/fastr3d/fastr3d.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,2.39
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/scmeb/scmeb.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.06
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/idog/idog.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,1.98
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/gads/gads.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.15
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/control-freec/control-freec.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.12
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/dendropy/dendropy.bioschemas.jsonld,2,1,1,1,2,2,1,1,2,2,0,1,2.59
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/aggrerate-pred/aggrerate-pred.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.12
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/hnoxpred/hnoxpred.bioschemas.jsonld,2,1,1,2,2,2,1,2,2,2,0,2,2.07
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/qwikmd/qwikmd.bioschemas.jsonld,2,0,1,1,2,0,1,1,2,0,0,1,2.17
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/daei/daei.bioschemas.jsonld,2,0,1,2,2,0,1,2,2,0,0,2,2.0
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/autopilot/autopilot.bioschemas.jsonld,2,0,1,2,2,2,1,2,2,2,0,2,2.03
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/postman/postman.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.24
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/ldetect/ldetect.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,2.02
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/gasphos/gasphos.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.03
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/brick-plots/brick-plots.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.1
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/gene_expression/gene_expression.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.1
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/snptrio/snptrio.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.1
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/microfootprinter/microfootprinter.bioschemas.jsonld,2,1,1,1,2,0,1,1,0,0,0,1,2.11
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/simbiology-app-evaluating-pkpd-drug-efficacy/simbiology-app-evaluating-pkpd-drug-efficacy.bioschemas.jsonld,2,0,1,1,2,0,1,1,0,0,0,1,2.17
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/mrmassaydb/mrmassaydb.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.13
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/proteus2/proteus2.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,2.25
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/kourami/kourami.bioschemas.jsonld,2,0,1,1,2,2,1,1,2,2,0,1,2.34
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/causalizer/causalizer.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.3
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/mutexsl/mutexsl.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,2.22
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/arctic-3d/arctic-3d.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.14
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/clara/clara.bioschemas.jsonld,2,0,1,2,2,0,1,2,2,0,0,2,2.05
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/rca/rca.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,14.06
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/scanstat/scanstat.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.12
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/mupred/mupred.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.04
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/acdtable/acdtable.bioschemas.jsonld,2,0,1,2,2,2,1,2,2,2,2,2,2.11
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/rppocket/rppocket.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.0
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/taxit/taxit.bioschemas.jsonld,2,0,1,2,2,0,1,2,2,0,0,2,2.24
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/eprimer32/eprimer32.bioschemas.jsonld,2,0,1,2,2,2,1,2,2,2,2,2,2.05
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/vg-pedigree/vg-pedigree.bioschemas.jsonld,2,0,1,2,2,2,1,2,2,2,0,2,2.16
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/oncopubminer/oncopubminer.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.01
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/eshadow/eshadow.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,2.04
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/macpet/macpet.bioschemas.jsonld,2,0,1,1,2,2,1,1,2,2,0,1,2.15
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/reading-visualizing-covid19-data/reading-visualizing-covid19-data.bioschemas.jsonld,2,0,1,1,2,0,1,1,0,0,0,1,2.11
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/nanotator/nanotator.bioschemas.jsonld,2,0,1,2,2,0,1,2,2,0,0,2,2.05
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/catnet/catnet.bioschemas.jsonld,2,1,1,2,2,2,1,2,2,2,0,2,2.15
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/probcons_ws_jabaws/probcons_ws_jabaws.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.12
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/proteoannotator/proteoannotator.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,2.13
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/morphonet/morphonet.bioschemas.jsonld,2,0,1,2,2,0,1,2,2,0,0,2,2.07
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/rappid/rappid.bioschemas.jsonld,2,0,1,2,2,0,1,2,2,0,0,2,2.04
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/platon/platon.bioschemas.jsonld,2,1,1,1,2,2,1,1,2,2,2,1,2.34
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/canet/canet.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.22
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/dictyexpress/dictyexpress.bioschemas.jsonld,2,0,1,2,2,0,1,2,2,0,0,2,2.1
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/chipbase/chipbase.bioschemas.jsonld,2,1,1,2,2,2,1,2,2,2,0,2,2.15
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/svs/svs.bioschemas.jsonld,2,1,1,2,2,2,1,2,2,2,0,2,2.05
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/bayesctdesign/bayesctdesign.bioschemas.jsonld,2,1,1,2,2,2,1,2,2,2,0,2,1.96
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/convert-matrix/convert-matrix.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,2,1,2.2
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/findplantnlrs/findplantnlrs.bioschemas.jsonld,2,0,1,2,2,0,1,2,2,0,0,2,2.1
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/mpoptag/mpoptag.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,2.11
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/hcs-hierarchical_algorithm_simulation_omics_datasets/hcs-hierarchical_algorithm_simulation_omics_datasets.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.08
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/scmb3pp/scmb3pp.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.1
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/associationsubgraphs/associationsubgraphs.bioschemas.jsonld,2,1,1,2,2,2,1,2,2,2,0,2,2.09
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/celseq2/celseq2.bioschemas.jsonld,2,1,1,1,2,2,1,1,2,2,0,1,2.1
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/webscipio/webscipio.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,2.63
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/gepsi/gepsi.bioschemas.jsonld,2,0,1,2,2,2,1,2,2,2,0,2,2.12
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/sepas/sepas.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.11
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/biojs-vis-sequence/biojs-vis-sequence.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,2,1,2.04
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/voronoia/voronoia.bioschemas.jsonld,2,1,1,2,2,2,1,2,2,2,0,2,2.1
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/neddpred/neddpred.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.14
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/mabellini/mabellini.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.05
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/rainbow/rainbow.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.11
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/flybrainlab/flybrainlab.bioschemas.jsonld,2,0,1,2,2,2,1,2,2,2,0,2,2.09
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/starbeast3/starbeast3.bioschemas.jsonld,2,0,1,2,2,2,1,2,2,2,0,2,2.15
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/prdos/prdos.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,2.25
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/weconet/weconet.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.16
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/biggr/biggr.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,2.11
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/pathpred/pathpred.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,2.55
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/atacworks/atacworks.bioschemas.jsonld,2,0,1,2,2,0,1,2,2,0,0,2,2.12
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/gffx/gffx.bioschemas.jsonld,2,0,1,2,2,2,1,2,2,2,0,2,2.12
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/scimilarity/scimilarity.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.04
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/crux/crux.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.15
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/fcscan/fcscan.bioschemas.jsonld,2,1,1,2,2,2,1,2,2,2,0,2,2.05
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/prcbench/prcbench.bioschemas.jsonld,2,1,1,1,2,2,1,1,2,2,2,1,2.01
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/mitozoa/mitozoa.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,2,1,2.08
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/wolf_psort/wolf_psort.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,2.07
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/croco-xlink/croco-xlink.bioschemas.jsonld,2,1,1,2,2,2,1,2,2,2,0,2,2.05
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/colocai/colocai.bioschemas.jsonld,2,1,1,2,2,2,1,2,2,2,0,2,2.07
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/gene_set_builder/gene_set_builder.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,2.12
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/isotope/isotope.bioschemas.jsonld,2,0,1,2,2,2,1,2,2,2,0,2,2.15
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/wit-input-output/wit-input-output.bioschemas.jsonld,2,0,1,1,2,0,1,1,0,0,0,1,2.32
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/xylotron/xylotron.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.07
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/wego/wego.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,2.17
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/cudnn/cudnn.bioschemas.jsonld,2,0,1,2,2,0,1,2,2,0,0,2,2.04
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/mseqdr/mseqdr.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.15
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/scehr/scehr.bioschemas.jsonld,2,1,1,2,2,2,1,2,2,2,0,2,2.05
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/mirtarvis/mirtarvis.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.05
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/clstutils/clstutils.bioschemas.jsonld,2,1,1,1,2,2,1,1,2,2,0,1,2.11
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/mimed/mimed.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.09
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/breakpointer/breakpointer.bioschemas.jsonld,2,1,1,1,2,2,1,1,2,2,0,1,2.14
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/drl4cellmovement/drl4cellmovement.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,2.04
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/gracy/gracy.bioschemas.jsonld,2,1,1,2,2,2,1,2,2,2,0,2,2.05
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/adze/adze.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,2.12
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/dbtl/dbtl.bioschemas.jsonld,2,1,1,1,2,2,1,1,2,2,0,1,2.08
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/reconcnv/reconcnv.bioschemas.jsonld,2,1,1,2,2,2,1,2,2,2,0,2,2.08
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/rpanda/rpanda.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.43
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/mvp_a/mvp_a.bioschemas.jsonld,2,0,1,2,2,0,1,2,2,0,0,2,2.09
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/alphapept/alphapept.bioschemas.jsonld,2,0,1,2,2,2,1,2,2,2,0,2,2.21
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/ribograph/ribograph.bioschemas.jsonld,2,0,1,2,2,0,1,2,2,0,0,2,2.09
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/regenomics/regenomics.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.1
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/ablang/ablang.bioschemas.jsonld,2,1,1,2,2,2,1,2,2,2,0,2,2.51
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/rf_purify/rf_purify.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.27
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/models-genesis/models-genesis.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.49
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/pr2-primers/pr2-primers.bioschemas.jsonld,2,1,1,2,2,2,1,2,2,2,0,2,2.09
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/phylowood/phylowood.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,2.13
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/nerdss/nerdss.bioschemas.jsonld,2,0,1,2,2,2,1,2,2,2,0,2,2.11
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/cell-viability-estimator-3d-scaffolds/cell-viability-estimator-3d-scaffolds.bioschemas.jsonld,2,0,1,1,2,0,1,1,0,0,0,1,2.11
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/maninetcluster/maninetcluster.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.11
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/transcompp/transcompp.bioschemas.jsonld,2,1,1,2,2,2,1,2,2,2,0,2,2.03
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/randpack/randpack.bioschemas.jsonld,2,0,1,1,2,2,1,1,2,2,0,1,2.55
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/gliomarker/gliomarker.bioschemas.jsonld,2,1,1,2,2,2,1,2,2,2,0,2,2.12
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/butler/butler.bioschemas.jsonld,2,0,1,1,2,2,1,1,2,2,0,1,2.13
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/qvalue/qvalue.bioschemas.jsonld,2,0,1,1,2,2,1,1,2,2,0,1,2.21
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/hmmtop/hmmtop.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,2.15
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/ngscheckmate/ngscheckmate.bioschemas.jsonld,2,1,1,1,2,2,1,1,2,2,0,1,2.13
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/bbppredict/bbppredict.bioschemas.jsonld,2,1,1,2,2,2,1,2,2,2,0,2,2.05
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/cnvtools/cnvtools.bioschemas.jsonld,2,1,1,1,2,2,1,1,2,2,0,1,2.15
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/simrvpedigree/simrvpedigree.bioschemas.jsonld,2,0,1,2,2,0,1,2,2,0,0,2,2.14
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/optimizer/optimizer.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,2.32
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/sccan/sccan.bioschemas.jsonld,2,1,1,2,2,2,1,2,2,2,0,2,2.09
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/cell-segmentation-ramework/cell-segmentation-ramework.bioschemas.jsonld,2,0,1,1,2,0,1,1,0,0,0,1,2.13
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/easeq/easeq.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,2.28
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/omnipath/omnipath.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.04
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/dintor/dintor.bioschemas.jsonld,2,1,1,1,2,2,1,1,2,2,0,1,2.05
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/divergence/divergence.bioschemas.jsonld,2,0,1,2,2,2,1,2,2,2,0,2,2.58
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/go_term_mapper/go_term_mapper.bioschemas.jsonld,2,0,1,2,2,0,1,2,2,0,0,2,2.04
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/dshift/dshift.bioschemas.jsonld,2,1,1,1,2,0,1,1,2,0,0,1,2.23
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/qmaker/qmaker.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.04
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/corto/corto.bioschemas.jsonld,2,0,1,2,2,2,1,2,2,2,0,2,2.15
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/cloud3dqsar/cloud3dqsar.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.37
https://github.com/research-software-ecosystem/content/raw/refs/heads/master/data/oliveatlas/oliveatlas.bioschemas.jsonld,2,1,1,2,2,0,1,2,2,0,0,2,2.21
